userName,score,content,clean_text,processed_text,tokens,tokens_clean,sentiment,sentiment_rating,final_sentiment
Pengguna Google,1,"pelayanan pembayaran tunai ga Workit.Banyak pengguna grab ketika pembayaran tunai alasannya uang kembalian ga ada, segitunya mau cari Untung?Mau tidak Mau harga 20 karena ga ada uang kembalian terpaksa kasih semua 100k.Sory aja setiap pesan ksh 1 Bintang.","pelayanan pembayaran tunai ga Workit.Banyak pengguna grab ketika pembayaran tunai alasannya uang kembalian ga ada, segitunya mau cari Untung?Mau tidak Mau harga 20 karena ga ada uang kembalian terpaksa kasih semua 100k.Sory aja setiap pesan ksh 1 Bintang.",layan bayar tunai grab bayar tunai alas uang segitunya cari untung harga uang paksa kasih aja pesan ksh bintang,"['layan', 'bayar', 'tunai', 'tidak', 'guna', 'grab', 'ketika', 'bayar', 'tunai', 'alas', 'uang', 'kembali', 'tidak', 'ada', 'segitunya', 'mau', 'cari', 'untung', 'mau', 'tidak', 'mau', 'harga', 'karena', 'tidak', 'ada', 'uang', 'kembali', 'paksa', 'kasih', 'semua', 'aja', 'tiap', 'pesan', 'ksh', 'bintang']","['layan', 'bayar', 'tunai', 'grab', 'bayar', 'tunai', 'alas', 'uang', 'segitunya', 'cari', 'untung', 'harga', 'uang', 'paksa', 'kasih', 'aja', 'pesan', 'ksh', 'bintang']",netral,negatif,negatif
Pengguna Google,5,tpat waktu dan ramah.,tpat waktu dan ramah.,tpat ramah,"['tpat', 'waktu', 'dan', 'ramah']","['tpat', 'ramah']",netral,positif,positif
Pengguna Google,1,percuma ada opsi chat bantuan kalo bantuannya gabisa ngasih bantuan apa apa mah buat apa ada? biar lebih bagus aja gitu?,percuma ada opsi chat bantuan kalo bantuannya gabisa ngasih bantuan apa apa mah buat apa ada? biar lebih bagus aja gitu?,opsi chat bantu bantu gabisa bantu mah biar bagus aja gitu,"['percuma', 'ada', 'opsi', 'chat', 'bantu', 'kalau', 'bantu', 'gabisa', 'beri', 'bantu', 'apa', 'apa', 'mah', 'untuk', 'apa', 'ada', 'biar', 'lebih', 'bagus', 'aja', 'gitu']","['opsi', 'chat', 'bantu', 'bantu', 'gabisa', 'bantu', 'mah', 'biar', 'bagus', 'aja', 'gitu']",positif,negatif,negatif
Pengguna Google,5,ITS so super,ITS so super,its so super,"['its', 'so', 'super']","['its', 'so', 'super']",netral,positif,positif
Pengguna Google,4,perlu dibaca MAP dan WA biar sinkronisasi 🙏,perlu dibaca MAP dan WA biar sinkronisasi 🙏,baca map wa biar sinkronisasi,"['perlu', 'baca', 'map', 'dan', 'wa', 'biar', 'sinkronisasi']","['baca', 'map', 'wa', 'biar', 'sinkronisasi']",netral,positif,positif
Pengguna Google,5,ramah dan tepat waktu,ramah dan tepat waktu,ramah,"['ramah', 'dan', 'tepat', 'waktu']",['ramah'],positif,positif,positif
Pengguna Google,1,suka eror sekarang ini. bikin orang terlambat,suka eror sekarang ini. bikin orang terlambat,suka eror bikin orang lambat,"['suka', 'eror', 'sekarang', 'ini', 'bikin', 'orang', 'lambat']","['suka', 'eror', 'bikin', 'orang', 'lambat']",positif,negatif,negatif
Pengguna Google,1,customer nya sering fitnah driver,customer nya sering fitnah driver,customer fitnah driver,"['customer', 'sering', 'fitnah', 'driver']","['customer', 'fitnah', 'driver']",netral,negatif,negatif
Pengguna Google,5,bagus pelayanannya ..,bagus pelayanannya ..,bagus layan,"['bagus', 'layan']","['bagus', 'layan']",positif,positif,positif
Pengguna Google,5,ini bisa aplikasi ini bagus,ini bisa aplikasi ini bagus,app bagus,"['ini', 'bisa', 'app', 'ini', 'bagus']","['app', 'bagus']",positif,positif,positif
Pengguna Google,4,"yg membuat saya kurang nyaman, 70% driver grabcar di jogja selalu menawarkan jasa untuk mengantarkan membeli oleh2. saya smp hafal kalimat2 yg dimulai ketika driver mulai menawarkan jasa tsb dgn nada yg ramah. ""dari mana Pak asalnya?"" ""sudah brp hari di jogja?"" ""pulangnya kapan?"" ketika saya menolak dgn sopan, seketika para driver tsb berubah sikapnya dgn tidak membalas ucapan terima kasih saat tiba di tujuan.","yg membuat saya kurang nyaman, 70% driver grabcar di jogja selalu menawarkan jasa untuk mengantarkan membeli oleh2. saya smp hafal kalimat2 yg dimulai ketika driver mulai menawarkan jasa tsb dgn nada yg ramah. ""dari mana Pak asalnya?"" ""sudah brp hari di jogja?"" ""pulangnya kapan?"" ketika saya menolak dgn sopan, seketika para driver tsb berubah sikapnya dgn tidak membalas ucapan terima kasih saat tiba di tujuan.",yg nyaman kemudi grabcar jogja tawar jasa beli smp hafal yg kemudi tawar jasa tsb nada yg ramah brp jogja pulang tolak sopan kemudi tsb ubah sikap balas terima kasih tuju,"['yg', 'buat', 'saya', 'kurang', 'nyaman', 'kemudi', 'grabcar', 'di', 'jogja', 'selalu', 'tawar', 'jasa', 'untuk', 'antar', 'beli', 'saya', 'smp', 'hafal', 'yg', 'mulai', 'ketika', 'kemudi', 'mulai', 'tawar', 'jasa', 'tsb', 'dengan', 'nada', 'yg', 'ramah', 'dari', 'mana', 'pak', 'asal', 'sudah', 'brp', 'hari', 'di', 'jogja', 'pulang', 'kapan', 'ketika', 'saya', 'tolak', 'dengan', 'sopan', 'ketika', 'para', 'kemudi', 'tsb', 'ubah', 'sikap', 'dengan', 'tidak', 'balas', 'ucap', 'terima', 'kasih', 'saat', 'tiba', 'di', 'tuju']","['yg', 'nyaman', 'kemudi', 'grabcar', 'jogja', 'tawar', 'jasa', 'beli', 'smp', 'hafal', 'yg', 'kemudi', 'tawar', 'jasa', 'tsb', 'nada', 'yg', 'ramah', 'brp', 'jogja', 'pulang', 'tolak', 'sopan', 'kemudi', 'tsb', 'ubah', 'sikap', 'balas', 'terima', 'kasih', 'tuju']",netral,positif,positif
Pengguna Google,5,"nyaman, ramah dan semoga pengemudi gak ada alasan gak jemput Krn macet","nyaman, ramah dan semoga pengemudi gak ada alasan gak jemput Krn macet",nyaman ramah moga kemudi alas jemput macet,"['nyaman', 'ramah', 'dan', 'moga', 'kemudi', 'tidak', 'ada', 'alas', 'tidak', 'jemput', 'karena', 'macet']","['nyaman', 'ramah', 'moga', 'kemudi', 'alas', 'jemput', 'macet']",netral,positif,positif
Pengguna Google,5,semua dibuat mudah,semua dibuat mudah,mudah,"['semua', 'buat', 'mudah']",['mudah'],positif,positif,positif
Pengguna Google,5,Pengemudinya sopan & tau jalan,Pengemudinya sopan & tau jalan,mud sopan tau jalan,"['mud', 'sopan', 'tau', 'jalan']","['mud', 'sopan', 'tau', 'jalan']",netral,positif,positif
Pengguna Google,5,"ramah, sip lah","ramah, sip lah",ramah oke,"['ramah', 'oke', 'lah']","['ramah', 'oke']",netral,positif,positif
Pengguna Google,5,Bepergian jadi mudah,Bepergian jadi mudah,pergi mudah,"['pergi', 'jadi', 'mudah']","['pergi', 'mudah']",positif,positif,positif
Pengguna Google,5,good driver,good driver,good driver,"['good', 'driver']","['good', 'driver']",netral,positif,positif
Pengguna Google,5,perfect,perfect,perfect,['perfect'],['perfect'],netral,positif,positif
Pengguna Google,5,pelayanan cepat,pelayanan cepat,layan cepat,"['layan', 'cepat']","['layan', 'cepat']",positif,positif,positif
Pengguna Google,5,"driver nya mantap, tks","driver nya mantap, tks",driver mantap tks,"['driver', 'mantap', 'tks']","['driver', 'mantap', 'tks']",netral,positif,positif
Pengguna Google,1,maaf saya kasih bintang 1 dikarenakan pesanan saya di cancel sm restonya karena dapet grabcar jadi harus nunggu lama lagi gimana sih,maaf saya kasih bintang 1 dikarenakan pesanan saya di cancel sm restonya karena dapet grabcar jadi harus nunggu lama lagi gimana sih,maaf kasih bintang pesan cancel restonya dapet grabcar nunggu gimana sih,"['maaf', 'saya', 'kasih', 'bintang', 'karena', 'pesan', 'saya', 'di', 'cancel', 'sama', 'restonya', 'karena', 'dapet', 'grabcar', 'jadi', 'harus', 'nunggu', 'lama', 'lagi', 'gimana', 'sih']","['maaf', 'kasih', 'bintang', 'pesan', 'cancel', 'restonya', 'dapet', 'grabcar', 'nunggu', 'gimana', 'sih']",netral,negatif,negatif
Pengguna Google,5,pengemudi ramah,pengemudi ramah,kemudi ramah,"['kemudi', 'ramah']","['kemudi', 'ramah']",positif,positif,positif
Pengguna Google,1,"GIMANA SI DRIVERNYA BAWA KABUR DOMINO'S PIZZA YG TEMEN SAYA BELI, LAGI LAPER²NYA LOH PADAHAL, LEPAS TANGGUNG JAWAB BANGET","GIMANA SI DRIVERNYA BAWA KABUR DOMINO'S PIZZA YG TEMEN SAYA BELI, LAGI LAPER²NYA LOH PADAHAL, LEPAS TANGGUNG JAWAB BANGET",gimana si kemudi bawa kabur domino pizza yg teman beli loh lepas tanggung banget,"['gimana', 'si', 'kemudi', 'bawa', 'kabur', 'domino', 'pizza', 'yg', 'teman', 'saya', 'beli', 'lagi', 'loh', 'padahal', 'lepas', 'tanggung', 'jawab', 'banget']","['gimana', 'si', 'kemudi', 'bawa', 'kabur', 'domino', 'pizza', 'yg', 'teman', 'beli', 'loh', 'lepas', 'tanggung', 'banget']",netral,negatif,negatif
Pengguna Google,5,Sangat Puas,Sangat Puas,puas,"['sangat', 'puas']",['puas'],netral,positif,positif
Pengguna Google,5,aplikasi kasih ini sangat membantu dan bisa mengutarakan anda ke mana saja,aplikasi kasih ini sangat membantu dan bisa mengutarakan anda ke mana saja,aplikasi kasih bantu utara,"['aplikasi', 'kasih', 'ini', 'sangat', 'bantu', 'dan', 'bisa', 'utara', 'kamu', 'ke', 'mana', 'saja']","['aplikasi', 'kasih', 'bantu', 'utara']",netral,positif,positif
Pengguna Google,5,"dgn adanya grab, sangat membantu sekali","dgn adanya grab, sangat membantu sekali",dgn grab bantu,"['dgn', 'ada', 'grab', 'sangat', 'bantu', 'sekali']","['dgn', 'grab', 'bantu']",netral,positif,positif
Pengguna Google,1,kalo pesen hemat sengaja dilama-lamain,kalo pesen hemat sengaja dilama-lamain,kalo sen hemat sengaja,"['kalo', 'sen', 'hemat', 'sengaja']","['kalo', 'sen', 'hemat', 'sengaja']",positif,negatif,negatif
Pengguna Google,5,mobilnya nyaman,mobilnya nyaman,mobil nyaman,"['mobil', 'nyaman']","['mobil', 'nyaman']",positif,positif,positif
Pengguna Google,5,semoga lebih baik lagi,semoga lebih baik lagi,moga,"['moga', 'lebih', 'baik', 'lagi']",['moga'],positif,positif,positif
Pengguna Google,5,mudah di akses,mudah di akses,mudah akses,"['mudah', 'di', 'akses']","['mudah', 'akses']",positif,positif,positif
Pengguna Google,5,kenapa skrng gk bisa lihat ulasan ya...,kenapa skrng gk bisa lihat ulasan ya...,skrng lihat ulas ya,"['kenapa', 'skrng', 'tidak', 'bisa', 'lihat', 'ulas', 'ya']","['skrng', 'lihat', 'ulas', 'ya']",netral,positif,positif
Pengguna Google,5,👍bagus,👍bagus,,[],[],netral,positif,positif
Pengguna Google,5,terima kasih pak rusdi,terima kasih pak rusdi,terima kasih rusdi,"['terima', 'kasih', 'pak', 'rusdi']","['terima', 'kasih', 'rusdi']",netral,positif,positif
Pengguna Google,5,Di antar dengan aman,Di antar dengan aman,aman,"['di', 'antar', 'dengan', 'aman']",['aman'],positif,positif,positif
Pengguna Google,5,oke...mantap,oke...mantap,oke mantap,"['oke', 'mantap']","['oke', 'mantap']",netral,positif,positif
Pengguna Google,5,murmer,murmer,murmer,['murmer'],['murmer'],netral,positif,positif
Pengguna Google,1,Auto saya uninstall dan gak mau pake lagi. Masa iya bikin promo tapi tiba2 hilang.😂 Mending gua ke apk sebelah jelas promonya. Daripada disini setelah diorder promonya hilng. Sorry ya bukan krn pengen ngejar2 promo. Tapi integritas aplikator gak benar kalau spt ini. Kemudian masa iya order nasi Padang doang sampai 30 menit diproses? Proses doang loh itu. Belum nganternya. Ini yg salah bukan restonya tapi Aplikasinya yg gak bener. Gak ada berubahnya Grab ini dari dulu.,Auto saya uninstall dan gak mau pake lagi. Masa iya bikin promo tapi tiba2 hilang.😂 Mending gua ke apk sebelah jelas promonya. Daripada disini setelah diorder promonya hilng. Sorry ya bukan krn pengen ngejar2 promo. Tapi integritas aplikator gak benar kalau spt ini. Kemudian masa iya order nasi Padang doang sampai 30 menit diproses? Proses doang loh itu. Belum nganternya. Ini yg salah bukan restonya tapi Aplikasinya yg gak bener. Gak ada berubahnya Grab ini dari dulu.,auto uninstall pakai iya bikin promo mending apk belah promonya order promonya hilng sorry ya ken promo integritas aplikator spt iya order nasi padang doang menit proses proses doang loh nganternya yg salah restonya app yg bener ubah grab,"['auto', 'saya', 'uninstall', 'dan', 'tidak', 'mau', 'pakai', 'lagi', 'masa', 'iya', 'bikin', 'promo', 'tapi', 'mending', 'saya', 'ke', 'apk', 'belah', 'jelas', 'promonya', 'daripada', 'sini', 'telah', 'order', 'promonya', 'hilng', 'sorry', 'ya', 'bukan', 'karena', 'ken', 'promo', 'tapi', 'integritas', 'aplikator', 'tidak', 'benar', 'kalau', 'spt', 'ini', 'kemudian', 'masa', 'iya', 'order', 'nasi', 'padang', 'doang', 'sampai', 'menit', 'proses', 'proses', 'doang', 'loh', 'itu', 'belum', 'nganternya', 'ini', 'yg', 'salah', 'bukan', 'restonya', 'tapi', 'app', 'yg', 'tidak', 'bener', 'tidak', 'ada', 'ubah', 'grab', 'ini', 'dari', 'dulu']","['auto', 'uninstall', 'pakai', 'iya', 'bikin', 'promo', 'mending', 'apk', 'belah', 'promonya', 'order', 'promonya', 'hilng', 'sorry', 'ya', 'ken', 'promo', 'integritas', 'aplikator', 'spt', 'iya', 'order', 'nasi', 'padang', 'doang', 'menit', 'proses', 'proses', 'doang', 'loh', 'nganternya', 'yg', 'salah', 'restonya', 'app', 'yg', 'bener', 'ubah', 'grab']",netral,negatif,negatif
Pengguna Google,5,seneng,seneng,neng,['neng'],['neng'],netral,positif,positif
Pengguna Google,1,makin kesini driver nya malah makin nyolot. pesen yang xl penumpang berlima padhl dua bayi. masih marah marah. minta lebih.. kacau sekali ini.,makin kesini driver nya malah makin nyolot. pesen yang xl penumpang berlima padhl dua bayi. masih marah marah. minta lebih.. kacau sekali ini.,kesini kemudi nyolot sen xl tumpang padhl bayi marah marah kacau,"['makin', 'kesini', 'kemudi', 'malah', 'makin', 'nyolot', 'sen', 'yang', 'xl', 'tumpang', 'lima', 'padhl', 'dua', 'bayi', 'masih', 'marah', 'marah', 'minta', 'lebih', 'kacau', 'sekali', 'ini']","['kesini', 'kemudi', 'nyolot', 'sen', 'xl', 'tumpang', 'padhl', 'bayi', 'marah', 'marah', 'kacau']",netral,negatif,negatif
Pengguna Google,5,sangat bermanfaat,sangat bermanfaat,manfaat,"['sangat', 'manfaat']",['manfaat'],netral,positif,positif
Pengguna Google,5,Tapi kok agak lemot ya,Tapi kok agak lemot ya,lot ya,"['tapi', 'agak', 'lot', 'ya']","['lot', 'ya']",negatif,positif,positif
Pengguna Google,5,terima kasih atas kebaikan dan kesopanan nya,terima kasih atas kebaikan dan kesopanan nya,terima kasih sopan nya,"['terima', 'kasih', 'atas', 'baik', 'dan', 'sopan', 'nya']","['terima', 'kasih', 'sopan', 'nya']",netral,positif,positif
Pengguna Google,5,100% driver Very good👍👍👍,100% driver Very good👍👍👍,kemudi very,"['kemudi', 'very']","['kemudi', 'very']",netral,positif,positif
Pengguna Google,5,sangat terbantu dan banyak manfaatnya,sangat terbantu dan banyak manfaatnya,bantu manfaat,"['sangat', 'bantu', 'dan', 'banyak', 'manfaat']","['bantu', 'manfaat']",netral,positif,positif
Pengguna Google,5,nyaman pokonya enak semuanya keren a,nyaman pokonya enak semuanya keren a,nyaman poko enak keren a,"['nyaman', 'poko', 'enak', 'semua', 'keren', 'a']","['nyaman', 'poko', 'enak', 'keren', 'a']",positif,positif,positif
Pengguna Google,5,bagus perjalanan nya,bagus perjalanan nya,bagus jalan nya,"['bagus', 'jalan', 'nya']","['bagus', 'jalan', 'nya']",positif,positif,positif
Pengguna Google,4,untuk fitur tampilan mapsnya kurang bagus dan tidak akurat (tidaksama) dengan di tampilan Google maps jadi agak sulit,untuk fitur tampilan mapsnya kurang bagus dan tidak akurat (tidaksama) dengan di tampilan Google maps jadi agak sulit,fitur tampil mapsnya bagus akurat tidaksama tampil google maps sulit,"['untuk', 'fitur', 'tampil', 'mapsnya', 'kurang', 'bagus', 'dan', 'tidak', 'akurat', 'tidaksama', 'dengan', 'di', 'tampil', 'google', 'maps', 'jadi', 'agak', 'sulit']","['fitur', 'tampil', 'mapsnya', 'bagus', 'akurat', 'tidaksama', 'tampil', 'google', 'maps', 'sulit']",positif,positif,positif
Pengguna Google,5,"grab mudah, lancar","grab mudah, lancar",grab mudah lancar,"['grab', 'mudah', 'lancar']","['grab', 'mudah', 'lancar']",netral,positif,positif
Pengguna Google,1,aplikasi tdk tdp diinstal setelah hp di restat,aplikasi tdk tdp diinstal setelah hp di restat,aplikasi tdp diinstal hp restat,"['aplikasi', 'tidak', 'tdp', 'diinstal', 'telah', 'hp', 'di', 'restat']","['aplikasi', 'tdp', 'diinstal', 'hp', 'restat']",netral,negatif,negatif
Pengguna Google,5,"aku kasih bintang 5,agar dibaca utk info,hati hati apabila menggunakan vocher grab benar2 perhatikan petunjuk pemakaian. pengalaman beli giftgrab vocher isi.100rb digunakan 25.rb sisanya hangus.konfirmasi pihak grab gak ada solusi. kalau baca petunjuk di Ai whatshap,kelebihan dana grab gift bisa digunakan.","aku kasih bintang 5,agar dibaca utk info,hati hati apabila menggunakan vocher grab benar2 perhatikan petunjuk pemakaian. pengalaman beli giftgrab vocher isi.100rb digunakan 25.rb sisanya hangus.konfirmasi pihak grab gak ada solusi. kalau baca petunjuk di Ai whatshap,kelebihan dana grab gift bisa digunakan.",kasih bintang baca info hati hati vocher grab perhati pakai alam beli giftgrab vocher sisa grab solusi baca ai whatshap dana grab gift,"['aku', 'kasih', 'bintang', 'agar', 'baca', 'untuk', 'info', 'hati', 'hati', 'apabila', 'guna', 'vocher', 'grab', 'perhati', 'tunjuk', 'pakai', 'alam', 'beli', 'giftgrab', 'vocher', 'guna', 'sisa', 'pihak', 'grab', 'tidak', 'ada', 'solusi', 'kalau', 'baca', 'tunjuk', 'di', 'ai', 'whatshap', 'lebih', 'dana', 'grab', 'gift', 'bisa', 'guna']","['kasih', 'bintang', 'baca', 'info', 'hati', 'hati', 'vocher', 'grab', 'perhati', 'pakai', 'alam', 'beli', 'giftgrab', 'vocher', 'sisa', 'grab', 'solusi', 'baca', 'ai', 'whatshap', 'dana', 'grab', 'gift']",netral,positif,positif
Pengguna Google,5,nyaman dan ramah drivernya,nyaman dan ramah drivernya,nyaman ramah drivernya,"['nyaman', 'dan', 'ramah', 'drivernya']","['nyaman', 'ramah', 'drivernya']",positif,positif,positif
Pengguna Google,5,tepat waktu dan ramah,tepat waktu dan ramah,ramah,"['tepat', 'waktu', 'dan', 'ramah']",['ramah'],positif,positif,positif
Pengguna Google,5,makasiih,makasiih,makasiih,['makasiih'],['makasiih'],netral,positif,positif
Pengguna Google,5,memuaskan,memuaskan,muas,['muas'],['muas'],positif,positif,positif
Pengguna Google,5,Respon cepat dan supir supirnya ramah.,Respon cepat dan supir supirnya ramah.,respon cepat supir supirnya ramah,"['respon', 'cepat', 'dan', 'supir', 'supirnya', 'ramah']","['respon', 'cepat', 'supir', 'supirnya', 'ramah']",positif,positif,positif
Pengguna Google,5,pengemudi ramah 👍,pengemudi ramah 👍,kemudi ramah,"['kemudi', 'ramah']","['kemudi', 'ramah']",positif,positif,positif
Pengguna Google,5,nggak ngebut baik,nggak ngebut baik,nggak ngebut,"['nggak', 'ngebut', 'baik']","['nggak', 'ngebut']",positif,positif,positif
Pengguna Google,5,nice app n help full,nice app n help full,nice app n help full,"['nice', 'app', 'n', 'help', 'full']","['nice', 'app', 'n', 'help', 'full']",netral,positif,positif
Pengguna Google,5,aplikasi yg membantu banget ketika dibutuhkan👍👍 jaya selalu grab,aplikasi yg membantu banget ketika dibutuhkan👍👍 jaya selalu grab,aplikasi yg bantu jaya grab,"['aplikasi', 'yg', 'bantu', 'sekali', 'ketika', 'jaya', 'selalu', 'grab']","['aplikasi', 'yg', 'bantu', 'jaya', 'grab']",netral,positif,positif
Pengguna Google,5,ok baguss,ok baguss,ok baguss,"['ok', 'baguss']","['ok', 'baguss']",positif,positif,positif
Pengguna Google,5,puas pelayanan ramah,puas pelayanan ramah,puas layan ramah,"['puas', 'layan', 'ramah']","['puas', 'layan', 'ramah']",positif,positif,positif
Pengguna Google,5,"grab sudah murah,gampang lagi kalau di pesan","grab sudah murah,gampang lagi kalau di pesan",grab murah gampang pesan,"['grab', 'sudah', 'murah', 'gampang', 'lagi', 'kalau', 'di', 'pesan']","['grab', 'murah', 'gampang', 'pesan']",netral,positif,positif
Pengguna Google,1,"MESEN GRABCAR JAM 12 MALEM DRIVER GAADA YG MAU NGAMBIL, PAS DITANYA KE DRIVERNYA KNPA GAMAU AMBIL KARNA ONGKOS YG MASUK KE DRIVER CUMA 30ribu SEDANGKAN SAYA BAYAR 49,500 APLIKASI PARAH POTONGAN NYA!!!","MESEN GRABCAR JAM 12 MALEM DRIVER GAADA YG MAU NGAMBIL, PAS DITANYA KE DRIVERNYA KNPA GAMAU AMBIL KARNA ONGKOS YG MASUK KE DRIVER CUMA 30ribu SEDANGKAN SAYA BAYAR 49,500 APLIKASI PARAH POTONGAN NYA!!!",mesen grabcar jam malem kemudi gaada yg ngambil pas kemudi knpa gamau ambil karna ongkos yg masuk kemudi bayar app parah potong nya,"['mesen', 'grabcar', 'jam', 'malem', 'kemudi', 'gaada', 'yg', 'mau', 'ngambil', 'pas', 'tanya', 'ke', 'kemudi', 'knpa', 'gamau', 'ambil', 'karna', 'ongkos', 'yg', 'masuk', 'ke', 'kemudi', 'cuma', 'sedang', 'saya', 'bayar', 'app', 'parah', 'potong', 'nya']","['mesen', 'grabcar', 'jam', 'malem', 'kemudi', 'gaada', 'yg', 'ngambil', 'pas', 'kemudi', 'knpa', 'gamau', 'ambil', 'karna', 'ongkos', 'yg', 'masuk', 'kemudi', 'bayar', 'app', 'parah', 'potong', 'nya']",netral,negatif,negatif
Pengguna Google,1,lamain nunggu 15 menit.,lamain nunggu 15 menit.,lamain nunggu menit,"['lamain', 'nunggu', 'menit']","['lamain', 'nunggu', 'menit']",netral,negatif,negatif
