userName,score,content,clean_text,processed_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,2,apa skr aplikasi grab tdk bisa ngasih tips buat kurir dan ngasih nilai buat kurir kah? ktika memesan makanan jg gak terlihat d aplikasi kurirx siapa plat no motorx gak tertera jg d mapx cmn tlsn estimasi tiba aj gak sprti biasax ap cmn aplikasi grabq aj begini,apa skr aplikasi grab tidak bisa ngasih tips untuk kurir dan ngasih nilai untuk kurir kah? ktika memesan makanan jg tidak terlihat d aplikasi kurirx siapa plat no motorx tidak tertera jg d mapx cmn tlsn estimasi tiba aj tidak sprti biasax ap cmn aplikasi grabq aj begini,skr aplikasi grab tdk ngasih tips kurir ngasih nilai kurir kah ktika mes makan jg gak d aplikasi kurirx plat no motorx gak tera jg d mapx cmn tlsn estimasi aj gak sprti biasax ap cmn aplikasi grabq aj,"['skr', 'aplikasi', 'grab', 'tdk', 'ngasih', 'tips', 'kurir', 'ngasih', 'nilai', 'kurir', 'kah', 'ktika', 'mes', 'makan', 'jg', 'gak', 'd', 'aplikasi', 'kurirx', 'plat', 'no', 'motorx', 'gak', 'tera', 'jg', 'd', 'mapx', 'cmn', 'tlsn', 'estimasi', 'aj', 'gak', 'sprti', 'biasax', 'ap', 'cmn', 'aplikasi', 'grabq', 'aj']",netral,negatif,negatif
Pengguna Google,1,"laka karna driver lalai, tapi tidak dapat kompensasi apapun","laka karna driver lalai, tapi tidak dapat kompensasi apapun",laka karna driver lalai kompensasi apa,"['laka', 'karna', 'driver', 'lalai', 'kompensasi', 'apa']",netral,negatif,negatif
Pengguna Google,1,yang penting slalu berbuat kebaikan itu aja 🙏,yang penting slalu berbuat kebaikan itu aja 🙏,slalu buat baik aja,"['slalu', 'buat', 'baik', 'aja']",netral,negatif,negatif
Pengguna Google,4,istimewa,istimewa,istimewa,['istimewa'],netral,positif,positif
Pengguna Google,5,alhamdulillah aman,alhamdulillah aman,alhamdulillah aman,"['alhamdulillah', 'aman']",positif,positif,positif
Pengguna Google,5,senang,senang,senang,['senang'],positif,positif,positif
Pengguna Google,5,Sat set,Sat set,sat set,"['sat', 'set']",netral,positif,positif
Pengguna Google,5,"semoga kedepannya semua grap kendaraan bagus semua, agar perjalanan aman lancar gak ada kendala","semoga kedepannya semua grap kendaraan bagus semua, agar perjalanan aman lancar tidak ada kendala",moga depan grap kendara bagus jalan aman lancar gak kendala,"['moga', 'depan', 'grap', 'kendara', 'bagus', 'jalan', 'aman', 'lancar', 'gak', 'kendala']",positif,positif,positif
Pengguna Google,1,mahal di ongkir terlalu mahal dan harga tidak sesuai di tempatnya langsung,mahal di ongkir terlalu mahal dan harga tidak sesuai di tempatnya langsung,mahal ongkir mahal harga sesuai tempat langsung,"['mahal', 'ongkir', 'mahal', 'harga', 'sesuai', 'tempat', 'langsung']",negatif,negatif,negatif
Pengguna Google,5,pelayanan Joss,pelayanan Joss,layan joss,"['layan', 'joss']",netral,positif,positif
Pengguna Google,5,bagus mantap,bagus mantap,bagus mantap,"['bagus', 'mantap']",positif,positif,positif
Pengguna Google,2,kasih bintang dulu aja deh soalnya blm tau download apk ini kalo bagus nanti saya kasih bintang lima,kasih bintang dulu aja deh soalnya belum tau download apk ini kalau bagus nanti saya kasih bintang lima,kasih bintang aja deh blm tau download apk kalo bagus kasih bintang,"['kasih', 'bintang', 'aja', 'deh', 'blm', 'tau', 'download', 'apk', 'kalo', 'bagus', 'kasih', 'bintang']",positif,negatif,negatif
Pengguna Google,5,mksih,mksih,mksih,['mksih'],netral,positif,positif
Pengguna Google,1,selalu sulit dalam proses nya,selalu sulit dalam proses ,sulit proses nya,"['sulit', 'proses', 'nya']",netral,negatif,negatif
Pengguna Google,1,"Aplikasi kurangajar, seenak jidat perpanjang subscribtion pakai debit orang. Padahal awalnya subscribtion pakai ovo.","Aplikasi kurangajar, seenak jidat perpanjang subscribtion pakai debit orang. Padahal awalnya subscribtion pakai ovo.",aplikasi kurangajar enak jidat panjang subscribtion pakai debit orang subscribtion pakai ovo,"['aplikasi', 'kurangajar', 'enak', 'jidat', 'panjang', 'subscribtion', 'pakai', 'debit', 'orang', 'subscribtion', 'pakai', 'ovo']",netral,negatif,negatif
Pengguna Google,1,"Sangat tidak direkomendasikan bayar pakai kartu di Grab! Saya pesan GrabFood pakai Mastercard, ternyata merchant-nya tutup. Pesanan memang dibatalkan otomatis, TAPI DANA SAYA TIDAK LANGSUNG KEMBALI. Uang saya masih ""ditahan"" oleh Grab. Harusnya kalau merchant yang tutup, sistem bisa langsung membatalkan transaksi dan mengembalikan dana saat itu juga. Proses refund yang lambat ini sangat merugikan konsumen. Bikin kapok bayar non-tunai.","Sangat tidak direkomendasikan bayar pakai kartu di Grab! Saya pesan GrabFood pakai Mastercard, ternyata merchant-nya tutup. Pesanan memang dibatalkan otomatis, TAPI DANA SAYA TIDAK LANGSUNG KEMBALI. Uang saya masih ""ditahan"" oleh Grab. Harusnya kalau merchant yang tutup, sistem bisa langsung membatalkan transaksi dan mengembalikan dana saat itu juga. Proses refund yang lambat ini sangat merugikan konsumen. Bikin kapok bayar non-tunai.",rekomendasi bayar pakai kartu grab pesan grabfood pakai mastercard tutup pesan batal otomatis dana langsung uang tahan grab merchant tutup sistem langsung batal transaksi kembali dana proses refund lambat rugi konsumen bikin kapok bayar,"['rekomendasi', 'bayar', 'pakai', 'kartu', 'grab', 'pesan', 'grabfood', 'pakai', 'mastercard', 'tutup', 'pesan', 'batal', 'otomatis', 'dana', 'langsung', 'uang', 'tahan', 'grab', 'merchant', 'tutup', 'sistem', 'langsung', 'batal', 'transaksi', 'kembali', 'dana', 'proses', 'refund', 'lambat', 'rugi', 'konsumen', 'bikin', 'kapok', 'bayar']",negatif,negatif,negatif
Pengguna Google,5,sangat puas nyaman mempermudah,sangat puas nyaman mempermudah,puas nyaman mudah,"['puas', 'nyaman', 'mudah']",positif,positif,positif
Pengguna Google,3,mobilnya sdh byk yg ga terawat,mobilnya sudah byk yang tidak terawat,mobil sdh byk yg ga awat,"['mobil', 'sdh', 'byk', 'yg', 'ga', 'awat']",netral,netral,netral
Pengguna Google,5,driver ramah.,driver ramah.,driver ramah,"['driver', 'ramah']",netral,positif,positif
Pengguna Google,5,easy to use,easy to use,easy to use,"['easy', 'to', 'use']",netral,positif,positif
Pengguna Google,1,"ada grab abal',gua trauma banget. uda disuruh gonceng trus gatau rumah gua dimana.","ada grab abal',gua trauma banget. uda disuruh gonceng trus gatau rumah saya dimana.",grab abal gua trauma banget uda suruh gonceng trus gatau rumah gua mana,"['grab', 'abal', 'gua', 'trauma', 'banget', 'uda', 'suruh', 'gonceng', 'trus', 'gatau', 'rumah', 'gua', 'mana']",netral,negatif,negatif
Pengguna Google,5,"nyaman dan aman,serta ramah","nyaman dan aman,serta ramah",nyaman aman ramah,"['nyaman', 'aman', 'ramah']",positif,positif,positif
Pengguna Google,3,map benerin lg lah lambat banget suka kagak jalan,map benerin lg lah lambat sekali suka kagak jalan,map benerin lg lambat banget suka kagak jalan,"['map', 'benerin', 'lg', 'lambat', 'banget', 'suka', 'kagak', 'jalan']",netral,netral,netral
Pengguna Google,3,kurang promosi ongkir hehehe,kurang promosi ongkir hehehe,promosi ongkir hehehe,"['promosi', 'ongkir', 'hehehe']",netral,netral,netral
Pengguna Google,5,"pengemudi ramah, baik, tahu jalan, sangat membantu","pengemudi ramah, baik, tahu jalan, sangat membantu",kemudi ramah jalan bantu,"['kemudi', 'ramah', 'jalan', 'bantu']",netral,positif,positif
Pengguna Google,5,bagus pengantaran nya,bagus pengantaran ,bagus antar nya,"['bagus', 'antar', 'nya']",positif,positif,positif
Pengguna Google,5,sangat 👌,sangat 👌,,[],netral,positif,positif
Pengguna Google,5,perjalanan nyaman dan lancar,perjalanan nyaman dan lancar,jalan nyaman lancar,"['jalan', 'nyaman', 'lancar']",positif,positif,positif
Pengguna Google,5,membantu banget lah intinya,membantu sekali lah intinya,bantu banget inti,"['bantu', 'banget', 'inti']",netral,positif,positif
Pengguna Google,1,"saya sebagai customore merasa di rugikan saya bayar mahal dan kata driver nya masuk nya tidak sampai setengah yang di bayar penumpang dan kata driver nya juga ada yang seperempat yang masuk ke driver dan sisah nya masuk ke aplikasi,,, sedangkan driver nya arogan""","saya sebagai customore merasa di rugikan saya bayar mahal dan kata driver  masuk  tidak sampai setengah yang di bayar penumpang dan kata driver  juga ada yang seperempat yang masuk ke driver dan sisah  masuk ke aplikasi,,, sedangkan driver  arogan""",customore rugi bayar mahal driver nya masuk nya bayar tumpang driver nya empat masuk driver sisah nya masuk aplikasi driver nya arogan,"['customore', 'rugi', 'bayar', 'mahal', 'driver', 'nya', 'masuk', 'nya', 'bayar', 'tumpang', 'driver', 'nya', 'empat', 'masuk', 'driver', 'sisah', 'nya', 'masuk', 'aplikasi', 'driver', 'nya', 'arogan']",negatif,negatif,negatif
Pengguna Google,5,memudahkn sekali,memudahkn sekali,memudahkn,['memudahkn'],netral,positif,positif
Pengguna Google,5,nyaman dan aman,nyaman dan aman,nyaman aman,"['nyaman', 'aman']",positif,positif,positif
Pengguna Google,1,"mangkalnya pada jauh""","mangkalnya pada jauh""",mangkalnya,['mangkalnya'],netral,negatif,negatif
Pengguna Google,1,"sy pengguna Grab sejak 2019, tp 1 tahun ini kecewa dengan aplikasi Grab! pengemudi banyak yang belagu, di beberapa titik pengemudi gak mau menjemput! Lalu kalau gak mau ya minimal ngabari! ini pelanggan di biarkan menunggu tanpa ada kabar, di telepon di chat no respon!! hal lainnya adalah ketika pembayaran dengan ovo banyak pengemudi yg menolak!!","saya pengguna Grab sejak 2019, tapi 1 tahun ini kecewa dengan aplikasi Grab! pengemudi banyak yang belagu, di beberapa titik pengemudi tidak mau menjemput! Lalu kalau tidak mau ya minimal ngabari! ini pelanggan di biarkan menunggu tanpa ada kabar, di telepon di chat no respon!! hal lainnya adalah ketika pembayaran dengan ovo banyak pengemudi yang menolak!!",sy guna grab tp kecewa aplikasi grab kemudi belagu titik kemudi gak jemput gak ya minimal ngabari langgan biar tunggu kabar telepon chat no respon bayar ovo kemudi yg tolak,"['sy', 'guna', 'grab', 'tp', 'kecewa', 'aplikasi', 'grab', 'kemudi', 'belagu', 'titik', 'kemudi', 'gak', 'jemput', 'gak', 'ya', 'minimal', 'ngabari', 'langgan', 'biar', 'tunggu', 'kabar', 'telepon', 'chat', 'no', 'respon', 'bayar', 'ovo', 'kemudi', 'yg', 'tolak']",negatif,negatif,negatif
Pengguna Google,5,sangat membatu sekali,sangat membatu sekali,batu,['batu'],netral,positif,positif
Pengguna Google,5,Harus Di pertahankan kenyamanan,Harus Di pertahankan kenyamanan,tahan nyaman,"['tahan', 'nyaman']",netral,positif,positif
Pengguna Google,3,"sebenarnya untuk harga murah lah ya, cuman kalo kita pesan itu nunggu dapat kendaraan itu lama banget jadi kalo lagi urgent banget grab ini ga membantu, seharusnya kalo emang ga ada kendaraan langsung aja gausa pake nunggu nyari kendaraan sampe lama banget","sebenarnya untuk harga murah lah ya, cuman kalau kita pesan itu nunggu dapat kendaraan itu lama sekali jadi kalau lagi urgent sekali grab ini tidak membantu, seharusnya kalau emang tidak ada kendaraan langsung aja gausa pake nunggu nyari kendaraan sampe lama sekali",harga murah ya cuman kalo pesan nunggu kendara banget kalo urgent banget grab ga bantu kalo emang ga kendara langsung aja gausa pake nunggu nyari kendara sampe banget,"['harga', 'murah', 'ya', 'cuman', 'kalo', 'pesan', 'nunggu', 'kendara', 'banget', 'kalo', 'urgent', 'banget', 'grab', 'ga', 'bantu', 'kalo', 'emang', 'ga', 'kendara', 'langsung', 'aja', 'gausa', 'pake', 'nunggu', 'nyari', 'kendara', 'sampe', 'banget']",positif,netral,positif
Pengguna Google,5,Bagus dan sangat membantu layanan masyarakat,Bagus dan sangat membantu layanan masyarakat,bagus bantu layan masyarakat,"['bagus', 'bantu', 'layan', 'masyarakat']",netral,positif,positif
Pengguna Google,5,jos,jos,jos,['jos'],netral,positif,positif
Pengguna Google,5,bagus sopan santun👍,bagus sopan santun👍,bagus sopan,"['bagus', 'sopan']",positif,positif,positif
Pengguna Google,5,"Saat saya memesan grabcar hemat tidak ada yang menerima nya, tolong jelaskan bagaimana ini?","Saat saya memesan grabcar hemat tidak ada yang menerima nya, tolong jelaskan bagaimana ini?",mes grabcar hemat terima nya tolong,"['mes', 'grabcar', 'hemat', 'terima', 'nya', 'tolong']",positif,positif,positif
Pengguna Google,2,"rata2 pengemudi nya GK SASET selama ini saya pake aplikasi harus nunggu lama Mulu gak kaya gojek saya pesen selalu satset drivernya GK nunggu lama langsung bergerak di maps nya,,,kalo di sini mah ngomong otw nunggu lama pdhal lagi ngejar waktu hadeh","rata2 pengemudi  GK SASET selama ini saya pake aplikasi harus nunggu lama Mulu tidak kaya gojek saya pesen selalu satset drivernya GK nunggu lama langsung bergerak di maps nya,,,kalo di sini mah ngomong otw nunggu lama pdhal lagi ngejar waktu hadeh",kemudi nya gk saset pake aplikasi nunggu mulu gak kaya gojek sen satset drivernya gk nunggu langsung gerak maps nya kalo mah ngomong otw nunggu pdhal ngejar hadeh,"['kemudi', 'nya', 'gk', 'saset', 'pake', 'aplikasi', 'nunggu', 'mulu', 'gak', 'kaya', 'gojek', 'sen', 'satset', 'drivernya', 'gk', 'nunggu', 'langsung', 'gerak', 'maps', 'nya', 'kalo', 'mah', 'ngomong', 'otw', 'nunggu', 'pdhal', 'ngejar', 'hadeh']",netral,negatif,negatif
Pengguna Google,5,mempermudah kita kemana aja,mempermudah kita kemana aja,mudah mana aja,"['mudah', 'mana', 'aja']",netral,positif,positif
Pengguna Google,5,"👍🏻☺️👍🏻 gercep,sat set..","👍🏻☺️👍🏻 gercep,sat set..",gercep sat set,"['gercep', 'sat', 'set']",netral,positif,positif
Pengguna Google,3,Saya mengisi e-money untuk Krl ditransaksi & pembayaran sdh SUKSES dikrnkan hp Saya tdk ada fitur NFC saya berniat mengecek pd hari yg sama & hanya berbeda bbrp menit sblm saya naik KRL tapi pas sangat disayangkan pas saya datang untuk ngecek ternyata belum terisi & saya bertanya kpd pihak KRL harus menunggu 15 menit saya bilang sudah lebih dari 15 menit dari pihak KRL tdk bisa menanggapi krn saya beli di aplikasi Grab...saya juga meminta pusat bantuan Grab tapi tdk terselesaikan & saldo hangus,Saya mengisi e-money untuk Krl ditransaksi & pembayaran sudah SUKSES dikrnkan hp Saya tidak ada fitur NFC saya berniat mengecek pd hari yang sama & hanya berbeda bbrp menit sblm saya naik KRL tapi pas sangat disayangkan pas saya datang untuk ngecek ternyata belum terisi & saya bertanya kpd pihak KRL harus menunggu 15 menit saya bilang sudah lebih dari 15 menit dari pihak KRL tidak bisa menanggapi karena saya beli di aplikasi Grab...saya juga meminta pusat bantuan Grab tapi tidak terselesaikan & saldo hangus,isi krl transaksi bayar sdh sukses dikrnkan hp tdk fitur nfc niat ecek pd yg beda bbrp menit sblm krl pas sayang pas ngecek isi kpd krl tunggu menit bilang menit krl tdk tanggap krn beli aplikasi grab pusat bantu grab tdk selesai saldo hangus,"['isi', 'krl', 'transaksi', 'bayar', 'sdh', 'sukses', 'dikrnkan', 'hp', 'tdk', 'fitur', 'nfc', 'niat', 'ecek', 'pd', 'yg', 'beda', 'bbrp', 'menit', 'sblm', 'krl', 'pas', 'sayang', 'pas', 'ngecek', 'isi', 'kpd', 'krl', 'tunggu', 'menit', 'bilang', 'menit', 'krl', 'tdk', 'tanggap', 'krn', 'beli', 'aplikasi', 'grab', 'pusat', 'bantu', 'grab', 'tdk', 'selesai', 'saldo', 'hangus']",positif,netral,positif
Pengguna Google,2,tolong verifikasi wajahnya di hilangkan ini sangat mengganggu Customer,tolong verifikasi wajahnya di hilangkan ini sangat mengganggu Customer,tolong verifikasi wajah hilang ganggu customer,"['tolong', 'verifikasi', 'wajah', 'hilang', 'ganggu', 'customer']",netral,negatif,negatif
Pengguna Google,1,pelayanan bruk,pelayanan bruk,layan bruk,"['layan', 'bruk']",netral,negatif,negatif
Pengguna Google,5,bagus nyaman,bagus nyaman,bagus nyaman,"['bagus', 'nyaman']",positif,positif,positif
Pengguna Google,5,"Driver nya ramah, perjalanan nyaman dan cepat","Driver  ramah, perjalanan nyaman dan cepat",driver nya ramah jalan nyaman cepat,"['driver', 'nya', 'ramah', 'jalan', 'nyaman', 'cepat']",positif,positif,positif
Pengguna Google,5,driver nya ramah,driver  ramah,driver nya ramah,"['driver', 'nya', 'ramah']",positif,positif,positif
Pengguna Google,5,ok makasih,oke makasih,ok makasih,"['ok', 'makasih']",netral,positif,positif
Pengguna Google,3,mantap,mantap,mantap,['mantap'],positif,netral,positif
Pengguna Google,1,"ko bayar nya jadi double ya? bukanya kalo pake Qris pas udah bayar harga yang tertera di apknya udah selesai, ini ko ada tagihan lagi dari pengantar nya. bukanya semua totalnya udah sama ongkir","ko bayar  jadi double ya? bukanya kalau pake Qris pas udah bayar harga yang tertera di apknya udah selesai, ini ko ada tagihan lagi dari pengantar nya. bukanya semua totalnya udah sama ongkir",ko bayar nya double ya buka kalo pake qris pas udah bayar harga tera apknya udah selesai ko tagih antar nya buka total udah ongkir,"['ko', 'bayar', 'nya', 'double', 'ya', 'buka', 'kalo', 'pake', 'qris', 'pas', 'udah', 'bayar', 'harga', 'tera', 'apknya', 'udah', 'selesai', 'ko', 'tagih', 'antar', 'nya', 'buka', 'total', 'udah', 'ongkir']",netral,negatif,negatif
Pengguna Google,5,bagus sekali BPK nyaaa trimakasih yaa pak semoga sehat selalu,bagus sekali BPK nyaaa trimakasih yaa pak semoga sehat selalu,bagus bpk nyaaa trimakasih yaa moga sehat,"['bagus', 'bpk', 'nyaaa', 'trimakasih', 'yaa', 'moga', 'sehat']",positif,positif,positif
Pengguna Google,1,"bug promo ovo saya hilang,dan terjadi lagi voucher buat token listrik sebelum isi saldo ovo masih ada, sesuatu di isi saldo buat isi token listrik malah hilang,saya sudah capek memaklumi jadi saya bintang satu, terlalu banyak bug versi sekarang","bug promo ovo saya hilang,dan terjadi lagi voucher untuk token listrik sebelum isi saldo ovo masih ada, sesuatu di isi saldo untuk isi token listrik malah hilang,saya sudah capek memaklumi jadi saya bintang satu, terlalu banyak bug versi sekarang",bug promo ovo hilang voucher token listrik isi saldo ovo isi saldo isi token listrik hilang capek maklum bintang bug versi,"['bug', 'promo', 'ovo', 'hilang', 'voucher', 'token', 'listrik', 'isi', 'saldo', 'ovo', 'isi', 'saldo', 'isi', 'token', 'listrik', 'hilang', 'capek', 'maklum', 'bintang', 'bug', 'versi']",negatif,negatif,negatif
Pengguna Google,5,pengemudinya ramah dan mobilnya nyaman,pengemudinya ramah dan mobilnya nyaman,mud ramah mobil nyaman,"['mud', 'ramah', 'mobil', 'nyaman']",positif,positif,positif
Pengguna Google,5,ok mantap terima kasih grab mobil kemana mana aman nyaman dan mudah,oke mantap terima kasih grab mobil kemana mana aman nyaman dan mudah,ok mantap terima kasih grab mobil mana aman nyaman mudah,"['ok', 'mantap', 'terima', 'kasih', 'grab', 'mobil', 'mana', 'aman', 'nyaman', 'mudah']",positif,positif,positif
Pengguna Google,5,perfect apk,perfect apk,perfect apk,"['perfect', 'apk']",netral,positif,positif
Pengguna Google,4,"aku gak tau fitur grab itu gimana sistem nya..aku pesen makanan...dan sumpah nunggu nya lama banget sampe 3 jam si driver gak sampe ke resto..maksud aku kalau si driver nya gak mau ambil orderan ngapain di pencet,aku udah kelaparan harus dibatalin dan pesen ulang lagi.. yang tadi nya gak mau marah2 jadi marah2 kan.","saya tidak tau fitur grab itu gimana sistem nya..aku pesen makanan...dan sumpah nunggu  lama sekali sampe 3 jam si driver tidak sampe ke resto..maksud saya kalau si driver  tidak mau ambil orderan ngapain di pencet,aku udah kelaparan harus dibatalin dan pesen ulang lagi.. yang tadi  tidak mau marah2 jadi marah2 kan.",gak tau fitur grab gimana sistem nya sen makan sumpah nunggu nya banget sampe jam si driver gak sampe resto maksud si driver nya gak ambil order ngapain pencet udah lapar dibatalin sen ulang nya gak,"['gak', 'tau', 'fitur', 'grab', 'gimana', 'sistem', 'nya', 'sen', 'makan', 'sumpah', 'nunggu', 'nya', 'banget', 'sampe', 'jam', 'si', 'driver', 'gak', 'sampe', 'resto', 'maksud', 'si', 'driver', 'nya', 'gak', 'ambil', 'order', 'ngapain', 'pencet', 'udah', 'lapar', 'dibatalin', 'sen', 'ulang', 'nya', 'gak']",netral,positif,positif
