userName;score;content;clean_text;sentiment
Pengguna Google;1;maps ga sesuai ngebingungin driver juga costumer udh gtu drivernya kaya ga di seleksi udh lelet ga tau jalan ga tau nama tempat main jalan aja ancur banget sumpah bikin emosi 😡😡😡;maps ga sesuai ngebingungin driver juga costumer udh gtu drivernya kaya ga di seleksi udh lelet ga tau jalan ga tau nama tempat main jalan aja ancur banget sumpah bikin emosi;negatif
Pengguna Google;5;👍👍👍👍👍👍;;positif
Pengguna Google;5;nice;nice;positif
Pengguna Google;3;tolong dong bantu gimana solusi tidak bisa login karna nomor sudah tidak aktif;tolong dong bantu gimana solusi tidak bisa login karna nomor sudah tidak aktif;netral
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;susah instal;susah instal;positif
Pengguna Google;5;bersih,pengemudinya baik dn mmbantu,musik enak;bersihpengemudinya baik dn mmbantumusik enak;positif
Pengguna Google;4;top banget, banyak diskon dan gratis ongkir;top banget banyak diskon dan gratis ongkir;positif
Pengguna Google;1;lokasi yang di sediakan grab tidak presisi;lokasi yang di sediakan grab tidak presisi;negatif
Pengguna Google;5;Alhamdulillah terima kasih banyak ya...;alhamdulillah terima kasih banyak ya;positif
Pengguna Google;5;mantab;mantab;positif
Pengguna Google;5;op;op;positif
Pengguna Google;2;Jujur agak kesel aja klo lagi urgent dapetnya yang banyak alesan nyeleneh, padahal butuh banget lagi urgent..;jujur agak kesel aja klo lagi urgent dapetnya yang banyak alesan nyeleneh padahal butuh banget lagi urgent;negatif
Pengguna Google;4;menurut aku grab ini bagus dan keren, karena apa yang di iklan beneran di adaain. cuma aku kadang suka agak gak suka dengan driver yang cancel Kalo kita pakai voucher atau diskon. karena ini pengalaman aku bukan sekali dua kali di tolak karena pakai diskon tolong kedepannya untuk driver lebih di tingkatkan lagi;menurut aku grab ini bagus dan keren karena apa yang di iklan beneran di adaain cuma aku kadang suka agak gak suka dengan driver yang cancel kalo kita pakai voucher atau diskon karena ini pengalaman aku bukan sekali dua kali di tolak karena pakai diskon tolong kedepannya untuk driver lebih di tingkatkan lagi;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;mantaplah;mantaplah;positif
Pengguna Google;5;cepet;cepet;positif
Pengguna Google;5;semoga setiap pengemudi ramah dan sopan;semoga setiap pengemudi ramah dan sopan;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;grab,emang keren.;grabemang keren;positif
Pengguna Google;1;driber nya sekarang sombong, dan tidak ada aturan dalam berkendara. tolong di edukasi driver nya agar lebih profesional lagi.;driber nya sekarang sombong dan tidak ada aturan dalam berkendara tolong di edukasi driver nya agar lebih profesional lagi;negatif
Pengguna Google;5;good;good;positif
Pengguna Google;1;kebanyakan iklan dalam app. disaranin ini lah itu lah. udah punya tujuan mau ngapain jadi lama dan susah ngntd;kebanyakan iklan dalam app disaranin ini lah itu lah udah punya tujuan mau ngapain jadi lama dan susah ngntd;negatif
Pengguna Google;5;layanan bagus;layanan bagus;positif
Pengguna Google;5;baik;baik;positif
Pengguna Google;5;Terima kasih;terima kasih;positif
Pengguna Google;5;memuaskan;memuaskan;positif
Pengguna Google;5;ok banget;ok banget;positif
Pengguna Google;5;Komunikasi lancar, pengemudi ramah dan sopan, tiba ditempat penjemputan dan tujuan tepat waktu👍👍👍👍👍;komunikasi lancar pengemudi ramah dan sopan tiba ditempat penjemputan dan tujuan tepat waktu;positif
Pengguna Google;1;min butuh bukti bayar/perjalanan tgl 12 Sept 2025 Tapi di Riwayat apps nya mosok Gada pdhl belum jg ada Sebulan, sementara emailnya penuhh udh dari bulan kapan tauk, Gimana Solusinya miin.. Riwayat mosok gadaa, malesin!;min butuh bukti bayarperjalanan tgl sept tapi di riwayat apps nya mosok gada pdhl belum jg ada sebulan sementara emailnya penuhh udh dari bulan kapan tauk gimana solusinya miin riwayat mosok gadaa malesin;negatif
Pengguna Google;1;Ga ada menu buat make sure pesanan saat pesan makanan hasilnya kalo kepencet pesan, makanan langsung masuk dapur dan gabisa di cancel padahal barangkali ada metode pembayaran yg belum di ubah atau menu yang salah👎;ga ada menu buat make sure pesanan saat pesan makanan hasilnya kalo kepencet pesan makanan langsung masuk dapur dan gabisa di cancel padahal barangkali ada metode pembayaran yg belum di ubah atau menu yang salah;negatif
Pengguna Google;1;e. ov 😆. h u. 2g 2a. g. A ,, a 2 , *, BP. 2.;e ov h u g a g a a bp;negatif
Pengguna Google;2;knapa sekarang nga bisa Tunai;knapa sekarang nga bisa tunai;negatif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;kenapa grab taxi & food saya tidak bisa digunakan...ada tanda peringatan.. padahal sebelumnya lancar dan sangat membantu;kenapa grab taxi food saya tidak bisa digunakanada tanda peringatan padahal sebelumnya lancar dan sangat membantu;positif
Pengguna Google;5;sikapnya ramah.tepat waktu ,cari rutenya bagus;sikapnya ramahtepat waktu cari rutenya bagus;positif
Pengguna Google;5;pelayanan terbaik;pelayanan terbaik;positif
Pengguna Google;5;Mntap;mntap;positif
Pengguna Google;5;Saya install lagi aplikasi ini, karena kabarnya ada perbaikan etika dan adab bagi para driver nya...perlu admin ketahui...grab sdh terkenal dgn driver nya yg nakal dan kurang etika...saya bahkan mengalami berulang kali...bila dibuat kecewa lagi...skip aplikasi ini...;saya install lagi aplikasi ini karena kabarnya ada perbaikan etika dan adab bagi para driver nyaperlu admin ketahuigrab sdh terkenal dgn driver nya yg nakal dan kurang etikasaya bahkan mengalami berulang kalibila dibuat kecewa lagiskip aplikasi ini;positif
Pengguna Google;2;teruntuk pengguna jasa grab bike kaya saya klo mau buru² jangan pake layanan grab bike hemat yg ada dapat driver nya jauh dari lokasi situ and kalo udah gitu jangan di cancel sabar aja nunggu kasian driver grab nya udah mau jemput walaupun jauh jemputnya and ongkos nya kecil;teruntuk pengguna jasa grab bike kaya saya klo mau buru² jangan pake layanan grab bike hemat yg ada dapat driver nya jauh dari lokasi situ and kalo udah gitu jangan di cancel sabar aja nunggu kasian driver grab nya udah mau jemput walaupun jauh jemputnya and ongkos nya kecil;negatif
Pengguna Google;5;saya sangat puas;saya sangat puas;positif
Pengguna Google;3;parah nih banyak oknum driver minta tambah ongkos tanpa konfirmasi ke penumpang,awal harga berapa eh malah ditambah biaya lainnya 5000 RB kaget dong ibu saya walau kecil juga ga ridho ya.mana selalu banyak driver hemat yg protes,gausah jd driver hemat klo gamau ongkos murah cancel aja jangan di ACC kalo ada orderan jd rugi saya.;parah nih banyak oknum driver minta tambah ongkos tanpa konfirmasi ke penumpangawal harga berapa eh malah ditambah biaya lainnya rb kaget dong ibu saya walau kecil juga ga ridho yamana selalu banyak driver hemat yg protesgausah jd driver hemat klo gamau ongkos murah cancel aja jangan di acc kalo ada orderan jd rugi saya;netral
Pengguna Google;5;nyamqn mobil nya,driver nybaik;nyamqn mobil nyadriver nybaik;positif
Pengguna Google;4;good job . good apk;good job good apk;positif
Pengguna Google;5;baik pengemudi nya saya suka;baik pengemudi nya saya suka;positif
Pengguna Google;5;perjalanannya aman;perjalanannya aman;positif
Pengguna Google;5;bisa pembayaran 2 dong misal ovo + tunai kayak sebelah gojek gfood bisa bayar gopay + tunai lebih ditingkatkan yaa biar gg kalah juga biar makin nyaman juga konsumen nya;bisa pembayaran dong misal ovo tunai kayak sebelah gojek gfood bisa bayar gopay tunai lebih ditingkatkan yaa biar gg kalah juga biar makin nyaman juga konsumen nya;positif
Pengguna Google;5;mantul;mantul;positif
Pengguna Google;5;Saya pernah dapat supir namanya Pak Edi dari Pakuwon ke Terminal. komunikasi nya sangat bagus sekali. Mantap. setirnya nyaman dan santai, cepat dan tepat selamat;saya pernah dapat supir namanya pak edi dari pakuwon ke terminal komunikasi nya sangat bagus sekali mantap setirnya nyaman dan santai cepat dan tepat selamat;positif
Pengguna Google;4;membantu sekali;membantu sekali;positif
Pengguna Google;5;aplikasi ini sangat membantu dan efektif buat berpergian;aplikasi ini sangat membantu dan efektif buat berpergian;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;1;tolong di ubah kebijakan driver bisa narik saldo kita . berkedok tips padahal kita gk ngasih.. kebijakan tertolol yang perna ada kmaren ponakan kena 15rb padahal ongkos nya 7rb..jd total kepotong 22rb..tmemang tolol yg bikin kebijakan seperti ini;tolong di ubah kebijakan driver bisa narik saldo kita berkedok tips padahal kita gk ngasih kebijakan tertolol yang perna ada kmaren ponakan kena rb padahal ongkos nya rbjd total kepotong rbtmemang tolol yg bikin kebijakan seperti ini;negatif
Pengguna Google;3;"mapsnya error terus muter"" jauh pdhal sudah laporan ke cs grabnya tp masih aja akhirnya drivernya bnyk yg ngomel"" dan sering cancel tp pke aplikasi lain tepat aja gk muter"" jauh";mapsnya error terus muter jauh pdhal sudah laporan ke cs grabnya tp masih aja akhirnya drivernya bnyk yg ngomel dan sering cancel tp pke aplikasi lain tepat aja gk muter jauh;netral
Pengguna Google;5;bagus aman;bagus aman;positif
Pengguna Google;5;Alhamdulillah tepat waktu bpknya,sehat selalu bpk ojol semuanya 🤲🙏;alhamdulillah tepat waktu bpknyasehat selalu bpk ojol semuanya;positif
Pengguna Google;5;Baik;baik;positif
Pengguna Google;5;praktik dengan adanya Grab;praktik dengan adanya grab;positif
Pengguna Google;5;sagat bagus;sagat bagus;positif
Pengguna Google;5;siap;siap;positif
Pengguna Google;1;saya mau merubah alamat tetapi tidak bisa;saya mau merubah alamat tetapi tidak bisa;negatif
Pengguna Google;3;kenapa sekarang kalau pesan kadang2 di bagi 2 pesanannya, agak repot meski gratis tnpa biaya tambahan. 2 pengemudi datang kadang beda waktu hmm;kenapa sekarang kalau pesan kadang di bagi pesanannya agak repot meski gratis tnpa biaya tambahan pengemudi datang kadang beda waktu hmm;netral
Pengguna Google;5;ramah;ramah;positif
Pengguna Google;5;oke;oke;positif
Pengguna Google;4;grab harus buat team survey... kebijakan membantu driver yg kendaraan nya kurang fasilitas... kasihan kalo driver sudah tua... motor kurang sehat tapi mereka tetap wajib cari nafkah... bikin fasilitas service on the road untuk driver nya..... posko ceking kendaraan atau point bastcamp...;grab harus buat team survey kebijakan membantu driver yg kendaraan nya kurang fasilitas kasihan kalo driver sudah tua motor kurang sehat tapi mereka tetap wajib cari nafkah bikin fasilitas service on the road untuk driver nya posko ceking kendaraan atau point bastcamp;positif
Pengguna Google;5;mantap;mantap;positif
Pengguna Google;5;pengemudi nyA baik;pengemudi nya baik;positif
Pengguna Google;5;puas banget makasih;puas banget makasih;positif
Pengguna Google;5;pengantaran cepat.profesional;pengantaran cepatprofesional;positif
Pengguna Google;2;untuk layanan yg lain sudah aman. tapi yahh tolonglahhh untuk kita para costumer kalau misal pesanannya terlambat berikan juga lah kompensasi. jangan hanya pada saat kita costumer yg membuat grabnya nunggu bisa kena biaya tambahan.. bayangin aja kalau kita sudah lapar, kita pesan makanan sudah perkirakan waktunya.. malahan waktunya molor sampai 30 menit hingga sejaman.. apa gak mati kelaparan lahhh kita kalau kek gini.. mau dibatalkan juga sudah gak bisa lagi di batalkan;untuk layanan yg lain sudah aman tapi yahh tolonglahhh untuk kita para costumer kalau misal pesanannya terlambat berikan juga lah kompensasi jangan hanya pada saat kita costumer yg membuat grabnya nunggu bisa kena biaya tambahan bayangin aja kalau kita sudah lapar kita pesan makanan sudah perkirakan waktunya malahan waktunya molor sampai menit hingga sejaman apa gak mati kelaparan lahhh kita kalau kek gini mau dibatalkan juga sudah gak bisa lagi di batalkan;negatif
Pengguna Google;5;Drivernya lebih ramah di banding yang sebelah.. pesanan selalu sesuai. estimasi waktu juga sesuai . Tingkatkan da perthankan lagi kualitasnya ya;drivernya lebih ramah di banding yang sebelah pesanan selalu sesuai estimasi waktu juga sesuai tingkatkan da perthankan lagi kualitasnya ya;positif
Pengguna Google;5;wauuu;wauuu;positif
Pengguna Google;3;bgus👍;bgus;netral
Pengguna Google;5;bagus sekali;bagus sekali;positif
Pengguna Google;5;aman,nyaman & sampai tujuan;amannyaman sampai tujuan;positif
Pengguna Google;5;pengemudinya ramah,&sangat baik👍;pengemudinya ramahsangat baik;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;selalu memberi yang terbaik;selalu memberi yang terbaik;positif
Pengguna Google;5;sangat bagus;sangat bagus;positif
Pengguna Google;5;pengemudi ramah dan asyik;pengemudi ramah dan asyik;positif
Pengguna Google;5;sangat membantu;sangat membantu;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;ok;ok;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;Saya siap Menjalin ke mitraan;saya siap menjalin ke mitraan;positif
Pengguna Google;5;Download apl ini knpa pesen makan gabisa terus selalu nonggol salah metode pembayaran salah terus pdhl udah aku cobain apa aja knpa skrng grab gini sebelumnya di hp satunya ga ada kendala apa²tolong gimna cara ngatasinya;download apl ini knpa pesen makan gabisa terus selalu nonggol salah metode pembayaran salah terus pdhl udah aku cobain apa aja knpa skrng grab gini sebelumnya di hp satunya ga ada kendala apa²tolong gimna cara ngatasinya;positif
Pengguna Google;3;kenapa ovo paylater gk bisa di gunakan, awalnya bisa?;kenapa ovo paylater gk bisa di gunakan awalnya bisa;netral
Pengguna Google;5;ok;ok;positif
Pengguna Google;4;baik;baik;positif
Pengguna Google;5;👍👍👍👍👍;;positif
Pengguna Google;5;terbaik;terbaik;positif
Pengguna Google;5;kenapa gak bisa di gunakan grab saya;kenapa gak bisa di gunakan grab saya;positif
Pengguna Google;5;bagus;bagus;positif
Pengguna Google;5;bagus tepat waktu;bagus tepat waktu;positif
Pengguna Google;2;untuk saldo tertahan krn pembatalan transaksi tolong dananya diproses cepat krn dana yang tertahan tersebut akan di gunakan kembali. dan tolong untuk biaya jastip di naikkan saja. biar para ojol tdk sembarangan mengcancel. krn merugikan saldo costumer jadinya tertahan. biaya pengantaran expres lebih mahal ketimbang jastip. dan akibatnya dirver banyak yg tdk mau ambil orderan jastip krn biaya yang murah.;untuk saldo tertahan krn pembatalan transaksi tolong dananya diproses cepat krn dana yang tertahan tersebut akan di gunakan kembali dan tolong untuk biaya jastip di naikkan saja biar para ojol tdk sembarangan mengcancel krn merugikan saldo costumer jadinya tertahan biaya pengantaran expres lebih mahal ketimbang jastip dan akibatnya dirver banyak yg tdk mau ambil orderan jastip krn biaya yang murah;negatif
Pengguna Google;5;𝐫𝐚𝐦𝐚𝐡;𝐫𝐚𝐦𝐚𝐡;positif
Pengguna Google;4;baik;baik;positif
Pengguna Google;5;pelayanan cepat,baik dan bagus;pelayanan cepatbaik dan bagus;positif
Pengguna Google;5;trimakasih banyak kak .cepat.sampai tujuan;trimakasih banyak kak cepatsampai tujuan;positif
Pengguna Google;4;mantap;mantap;positif
Pengguna Google;1;apk saya mahal mahal, tolong developer yng adil dong, masak punya tmen saya 15k di saya 25k;apk saya mahal mahal tolong developer yng adil dong masak punya tmen saya k di saya k;negatif
Pengguna Google;5;pilihan tepat saat orang tua sakit TDK bisa mengantarkan anaknya ke sekolah 🙏🏻👍🏻👍🏻;pilihan tepat saat orang tua sakit tdk bisa mengantarkan anaknya ke sekolah;positif
Pengguna Google;3;kurang worth it, saya sering sekali seperti di permainkan, sudah nunggu 30 menit masa gojek nya ga jalan jalan juga, sungguh seperti menghina bagi saya;kurang worth it saya sering sekali seperti di permainkan sudah nunggu menit masa gojek nya ga jalan jalan juga sungguh seperti menghina bagi saya;netral
Pengguna Google;2;bayar menggunakan qris gangguan terus;bayar menggunakan qris gangguan terus;negatif
Pengguna Google;1;NYARI MAP AJA GA BISA ANJAY GJLS;nyari map aja ga bisa anjay gjls;negatif
Pengguna Google;5;ok bgt;ok bgt;positif
Pengguna Google;3;susah mencari driver di saat perlu cepat;susah mencari driver di saat perlu cepat;netral
Pengguna Google;5;terima kasih banyak atas jasanya sangat membantu;terima kasih banyak atas jasanya sangat membantu;positif
Pengguna Google;5;semenjak ada greb urusan ku terselesaikan;semenjak ada greb urusan ku terselesaikan;positif
