userName,score,content,clean_text,tokens,sentiment,sentiment_rating,final_sentiment
Pengguna Google,5,perfect,perfect,['perfect'],netral,positif,positif
Pengguna Google,5,pelayanan cepat,pelayanan cepat,"['pelayanan', 'cepat']",positif,positif,positif
Pengguna Google,5,"driver nya mantap, tks",driver  mantap tks,"['driver', 'nya', 'mantap', 'tks']",positif,positif,positif
Pengguna Google,1,maaf saya kasih bintang 1 dikarenakan pesanan saya di cancel sm restonya karena dapet grabcar jadi harus nunggu lama lagi gimana sih,maaf saya kasih bintang dikarenakan pesanan saya di cancel sama restonya karena dapet grabcar jadi harus nunggu lama lagi gimana sih,"['maaf', 'saya', 'kasih', 'bintang', 'dikarenakan', 'pesanan', 'saya', 'di', 'cancel', 'sm', 'restonya', 'karena', 'dapet', 'grabcar', 'jadi', 'harus', 'nunggu', 'lama', 'lagi', 'gimana', 'sih']",netral,negatif,negatif
Pengguna Google,5,pengemudi ramah,pengemudi ramah,"['pengemudi', 'ramah']",positif,positif,positif
Pengguna Google,1,"GIMANA SI DRIVERNYA BAWA KABUR DOMINO'S PIZZA YG TEMEN SAYA BELI, LAGI LAPER²NYA LOH PADAHAL, LEPAS TANGGUNG JAWAB BANGET",gimana si drivernya bawa kabur dominos pizza yang temen saya beli lagi laper²nya loh padahal lepas tanggung jawab sekali,"['gimana', 'si', 'drivernya', 'bawa', 'kabur', 'dominos', 'pizza', 'yg', 'temen', 'saya', 'beli', 'lagi', 'laper²nya', 'loh', 'padahal', 'lepas', 'tanggung', 'jawab', 'banget']",netral,negatif,negatif
Pengguna Google,5,Sangat Puas,sangat puas,"['sangat', 'puas']",positif,positif,positif
Pengguna Google,5,aplikasi kasih ini sangat membantu dan bisa mengutarakan anda ke mana saja,aplikasi kasih ini sangat membantu dan bisa mengutarakan anda ke mana saja,"['aplikasi', 'kasih', 'ini', 'sangat', 'membantu', 'dan', 'bisa', 'mengutarakan', 'anda', 'ke', 'mana', 'saja']",netral,positif,positif
Pengguna Google,5,"dgn adanya grab, sangat membantu sekali",dengan adanya grab sangat membantu sekali,"['dgn', 'adanya', 'grab', 'sangat', 'membantu', 'sekali']",netral,positif,positif
Pengguna Google,1,kalo pesen hemat sengaja dilama-lamain,kalau pesen hemat sengaja dilamalamain,"['kalo', 'pesen', 'hemat', 'sengaja', 'dilamalamain']",positif,negatif,negatif
Pengguna Google,5,mobilnya nyaman,mobilnya nyaman,"['mobilnya', 'nyaman']",positif,positif,positif
Pengguna Google,5,semoga lebih baik lagi,semoga lebih baik lagi,"['semoga', 'lebih', 'baik', 'lagi']",positif,positif,positif
Pengguna Google,5,mudah di akses,mudah di akses,"['mudah', 'di', 'akses']",positif,positif,positif
Pengguna Google,5,kenapa skrng gk bisa lihat ulasan ya...,kenapa skrng tidak bisa lihat ulasan ya,"['kenapa', 'skrng', 'gk', 'bisa', 'lihat', 'ulasan', 'ya']",netral,positif,positif
Pengguna Google,5,👍bagus,bagus,['bagus'],positif,positif,positif
Pengguna Google,5,terima kasih pak rusdi,terima kasih pak rusdi,"['terima', 'kasih', 'pak', 'rusdi']",netral,positif,positif
Pengguna Google,5,Di antar dengan aman,di antar dengan aman,"['di', 'antar', 'dengan', 'aman']",positif,positif,positif
Pengguna Google,5,oke...mantap,okemantap,['okemantap'],netral,positif,positif
Pengguna Google,5,murmer,murmer,['murmer'],netral,positif,positif
Pengguna Google,1,Auto saya uninstall dan gak mau pake lagi. Masa iya bikin promo tapi tiba2 hilang.😂 Mending gua ke apk sebelah jelas promonya. Daripada disini setelah diorder promonya hilng. Sorry ya bukan krn pengen ngejar2 promo. Tapi integritas aplikator gak benar kalau spt ini. Kemudian masa iya order nasi Padang doang sampai 30 menit diproses? Proses doang loh itu. Belum nganternya. Ini yg salah bukan restonya tapi Aplikasinya yg gak bener. Gak ada berubahnya Grab ini dari dulu.,auto saya uninstall dan tidak mau pake lagi masa iya bikin promo tapi tiba hilang mending saya ke apk sebelah jelas promonya daripada disini setelah diorder promonya hilng sorry ya bukan karena pengen ngejar promo tapi integritas aplikator tidak benar kalau spt ini kemudian masa iya order nasi padang doang sampai menit diproses proses doang loh itu belum nganternya ini yang salah bukan restonya tapi aplikasinya yang tidak bener tidak ada berubahnya grab ini dari dulu,"['auto', 'saya', 'uninstall', 'dan', 'gak', 'mau', 'pake', 'lagi', 'masa', 'iya', 'bikin', 'promo', 'tapi', 'tiba', 'hilang', 'mending', 'gua', 'ke', 'apk', 'sebelah', 'jelas', 'promonya', 'daripada', 'disini', 'setelah', 'diorder', 'promonya', 'hilng', 'sorry', 'ya', 'bukan', 'krn', 'pengen', 'ngejar', 'promo', 'tapi', 'integritas', 'aplikator', 'gak', 'benar', 'kalau', 'spt', 'ini', 'kemudian', 'masa', 'iya', 'order', 'nasi', 'padang', 'doang', 'sampai', 'menit', 'diproses', 'proses', 'doang', 'loh', 'itu', 'belum', 'nganternya', 'ini', 'yg', 'salah', 'bukan', 'restonya', 'tapi', 'aplikasinya', 'yg', 'gak', 'bener', 'gak', 'ada', 'berubahnya', 'grab', 'ini', 'dari', 'dulu']",netral,negatif,negatif
Pengguna Google,5,seneng,seneng,['seneng'],netral,positif,positif
Pengguna Google,1,makin kesini driver nya malah makin nyolot. pesen yang xl penumpang berlima padhl dua bayi. masih marah marah. minta lebih.. kacau sekali ini.,makin kesini driver  malah makin nyolot pesen yang xl penumpang berlima padhl dua bayi masih marah marah minta lebih kacau sekali ini,"['makin', 'kesini', 'driver', 'nya', 'malah', 'makin', 'nyolot', 'pesen', 'yang', 'xl', 'penumpang', 'berlima', 'padhl', 'dua', 'bayi', 'masih', 'marah', 'marah', 'minta', 'lebih', 'kacau', 'sekali', 'ini']",netral,negatif,negatif
Pengguna Google,5,sangat bermanfaat,sangat bermanfaat,"['sangat', 'bermanfaat']",netral,positif,positif
Pengguna Google,5,Tapi kok agak lemot ya,tapi kok agak lemot ya,"['tapi', 'kok', 'agak', 'lemot', 'ya']",negatif,positif,positif
Pengguna Google,5,terima kasih atas kebaikan dan kesopanan nya,terima kasih atas kebaikan dan kesopanan ,"['terima', 'kasih', 'atas', 'kebaikan', 'dan', 'kesopanan', 'nya']",netral,positif,positif
Pengguna Google,5,100% driver Very good👍👍👍,driver very good,"['driver', 'very', 'good']",netral,positif,positif
Pengguna Google,5,sangat terbantu dan banyak manfaatnya,sangat terbantu dan banyak manfaatnya,"['sangat', 'terbantu', 'dan', 'banyak', 'manfaatnya']",netral,positif,positif
Pengguna Google,5,nyaman pokonya enak semuanya keren a,nyaman pokonya enak semuanya keren a,"['nyaman', 'pokonya', 'enak', 'semuanya', 'keren', 'a']",positif,positif,positif
Pengguna Google,5,bagus perjalanan nya,bagus perjalanan ,"['bagus', 'perjalanan', 'nya']",positif,positif,positif
Pengguna Google,4,untuk fitur tampilan mapsnya kurang bagus dan tidak akurat (tidaksama) dengan di tampilan Google maps jadi agak sulit,untuk fitur tampilan mapsnya kurang bagus dan tidak akurat tidaksama dengan di tampilan google maps jadi agak sulit,"['untuk', 'fitur', 'tampilan', 'mapsnya', 'kurang', 'bagus', 'dan', 'tidak', 'akurat', 'tidaksama', 'dengan', 'di', 'tampilan', 'google', 'maps', 'jadi', 'agak', 'sulit']",positif,positif,positif
Pengguna Google,5,"grab mudah, lancar",grab mudah lancar,"['grab', 'mudah', 'lancar']",positif,positif,positif
Pengguna Google,1,aplikasi tdk tdp diinstal setelah hp di restat,aplikasi tidak tdp diinstal setelah hp di restat,"['aplikasi', 'tdk', 'tdp', 'diinstal', 'setelah', 'hp', 'di', 'restat']",netral,negatif,negatif
Pengguna Google,5,"aku kasih bintang 5,agar dibaca utk info,hati hati apabila menggunakan vocher grab benar2 perhatikan petunjuk pemakaian. pengalaman beli giftgrab vocher isi.100rb digunakan 25.rb sisanya hangus.konfirmasi pihak grab gak ada solusi. kalau baca petunjuk di Ai whatshap,kelebihan dana grab gift bisa digunakan.",saya kasih bintang agar dibaca untuk infohati hati apabila menggunakan vocher grab benar perhatikan petunjuk pemakaian pengalaman beli giftgrab vocher isirb digunakan rb sisanya hanguskonfirmasi pihak grab tidak ada solusi kalau baca petunjuk di ai whatshapkelebihan dana grab gift bisa digunakan,"['aku', 'kasih', 'bintang', 'agar', 'dibaca', 'utk', 'infohati', 'hati', 'apabila', 'menggunakan', 'vocher', 'grab', 'benar', 'perhatikan', 'petunjuk', 'pemakaian', 'pengalaman', 'beli', 'giftgrab', 'vocher', 'isirb', 'digunakan', 'rb', 'sisanya', 'hanguskonfirmasi', 'pihak', 'grab', 'gak', 'ada', 'solusi', 'kalau', 'baca', 'petunjuk', 'di', 'ai', 'whatshapkelebihan', 'dana', 'grab', 'gift', 'bisa', 'digunakan']",netral,positif,positif
Pengguna Google,5,nyaman dan ramah drivernya,nyaman dan ramah drivernya,"['nyaman', 'dan', 'ramah', 'drivernya']",positif,positif,positif
Pengguna Google,5,tepat waktu dan ramah,tepat waktu dan ramah,"['tepat', 'waktu', 'dan', 'ramah']",positif,positif,positif
Pengguna Google,5,makasiih,makasiih,['makasiih'],netral,positif,positif
Pengguna Google,5,memuaskan,memuaskan,['memuaskan'],positif,positif,positif
Pengguna Google,5,Respon cepat dan supir supirnya ramah.,respon cepat dan supir supirnya ramah,"['respon', 'cepat', 'dan', 'supir', 'supirnya', 'ramah']",positif,positif,positif
Pengguna Google,5,pengemudi ramah 👍,pengemudi ramah,"['pengemudi', 'ramah']",positif,positif,positif
Pengguna Google,5,nggak ngebut baik,tidak ngebut baik,"['nggak', 'ngebut', 'baik']",positif,positif,positif
Pengguna Google,5,nice app n help full,nice app n help full,"['nice', 'app', 'n', 'help', 'full']",netral,positif,positif
Pengguna Google,5,aplikasi yg membantu banget ketika dibutuhkan👍👍 jaya selalu grab,aplikasi yang membantu sekali ketika dibutuhkan jaya selalu grab,"['aplikasi', 'yg', 'membantu', 'banget', 'ketika', 'dibutuhkan', 'jaya', 'selalu', 'grab']",netral,positif,positif
Pengguna Google,5,ok baguss,oke baguss,"['ok', 'baguss']",positif,positif,positif
Pengguna Google,5,puas pelayanan ramah,puas pelayanan ramah,"['puas', 'pelayanan', 'ramah']",positif,positif,positif
Pengguna Google,5,"grab sudah murah,gampang lagi kalau di pesan",grab sudah murahgampang lagi kalau di pesan,"['grab', 'sudah', 'murahgampang', 'lagi', 'kalau', 'di', 'pesan']",netral,positif,positif
Pengguna Google,1,"MESEN GRABCAR JAM 12 MALEM DRIVER GAADA YG MAU NGAMBIL, PAS DITANYA KE DRIVERNYA KNPA GAMAU AMBIL KARNA ONGKOS YG MASUK KE DRIVER CUMA 30ribu SEDANGKAN SAYA BAYAR 49,500 APLIKASI PARAH POTONGAN NYA!!!",mesen grabcar jam malem driver gaada yang mau ngambil pas ditanya ke drivernya knpa gamau ambil karna ongkos yang masuk ke driver cuma ribu sedangkan saya bayar aplikasi parah potongan ,"['mesen', 'grabcar', 'jam', 'malem', 'driver', 'gaada', 'yg', 'mau', 'ngambil', 'pas', 'ditanya', 'ke', 'drivernya', 'knpa', 'gamau', 'ambil', 'karna', 'ongkos', 'yg', 'masuk', 'ke', 'driver', 'cuma', 'ribu', 'sedangkan', 'saya', 'bayar', 'aplikasi', 'parah', 'potongan', 'nya']",negatif,negatif,negatif
Pengguna Google,1,lamain nunggu 15 menit.,lamain nunggu menit,"['lamain', 'nunggu', 'menit']",netral,negatif,negatif
Pengguna Google,3,"tiap bayar nya pakai tunai sering di suruh batalkan sama supir nya hampir tiap pake grab gitu terus, jadi jelek akun saya. awalnya g tau kalo itu berpengaruh",tiap bayar  pakai tunai sering di suruh batalkan sama supir  hampir tiap pake grab gitu terus jadi jelek akun saya awalnya g tau kalau itu berpengaruh,"['tiap', 'bayar', 'nya', 'pakai', 'tunai', 'sering', 'di', 'suruh', 'batalkan', 'sama', 'supir', 'nya', 'hampir', 'tiap', 'pake', 'grab', 'gitu', 'terus', 'jadi', 'jelek', 'akun', 'saya', 'awalnya', 'g', 'tau', 'kalo', 'itu', 'berpengaruh']",negatif,netral,negatif
Pengguna Google,5,sangat membantu aplikasi ini.,sangat membantu aplikasi ini,"['sangat', 'membantu', 'aplikasi', 'ini']",netral,positif,positif
Pengguna Google,5,Driver amanah...ok,driver amanahok,"['driver', 'amanahok']",netral,positif,positif
Pengguna Google,5,bagus mantep bngt deh,bagus mantep bngt deh,"['bagus', 'mantep', 'bngt', 'deh']",positif,positif,positif
Pengguna Google,5,tepat waktu.. keren..,tepat waktu keren,"['tepat', 'waktu', 'keren']",positif,positif,positif
Pengguna Google,4,👍,,[],netral,positif,positif
Pengguna Google,5,"kemana² jd mudah, nyaman, dan hemat",kemana² jd mudah nyaman dan hemat,"['kemana²', 'jd', 'mudah', 'nyaman', 'dan', 'hemat']",positif,positif,positif
Pengguna Google,5,GK jadi mantep la... parah habis....bisa macet punya......,tidak jadi mantep la parah habisbisa macet punya,"['gk', 'jadi', 'mantep', 'la', 'parah', 'habisbisa', 'macet', 'punya']",negatif,positif,positif
Pengguna Google,1,seribu penilaian bintang 5 driver . sinar karna 1 penilaian kurang baik dari cs . membuat driver susah mendapatkan orderan. lebih bijak lagi untuk memberi penilaian ke driver terimakasih,seribu penilaian bintang driver sinar karna penilaian kurang baik dari cs membuat driver susah mendapatkan orderan lebih bijak lagi untuk memberi penilaian ke driver terimakasih,"['seribu', 'penilaian', 'bintang', 'driver', 'sinar', 'karna', 'penilaian', 'kurang', 'baik', 'dari', 'cs', 'membuat', 'driver', 'susah', 'mendapatkan', 'orderan', 'lebih', 'bijak', 'lagi', 'untuk', 'memberi', 'penilaian', 'ke', 'driver', 'terimakasih']",netral,negatif,negatif
Pengguna Google,5,baik aman,baik aman,"['baik', 'aman']",positif,positif,positif
Pengguna Google,4,kenapa harus verifikasi muka dah? cuman mau order driver bukan mau pinjol,kenapa harus verifikasi muka dah cuman mau order driver bukan mau pinjol,"['kenapa', 'harus', 'verifikasi', 'muka', 'dah', 'cuman', 'mau', 'order', 'driver', 'bukan', 'mau', 'pinjol']",netral,positif,positif
Pengguna Google,1,payah,payah,['payah'],negatif,negatif,negatif
Pengguna Google,5,respon cepat,respon cepat,"['respon', 'cepat']",positif,positif,positif
Pengguna Google,5,siippp,siippp,['siippp'],netral,positif,positif
Pengguna Google,5,ramah banget ganteng lagi..,ramah sekali ganteng lagi,"['ramah', 'banget', 'ganteng', 'lagi']",positif,positif,positif
Pengguna Google,5,"apk ini tuh membantu bngt semisal kalian lagi mager buat beli makan langsung jadi bisa melalui apk ini, mana ga ribet lagi dan jg potongan harga ny wow bngttttt pokoknya makasi ya udh ciptain grab",apk ini tuh membantu bngt semisal kalian lagi mager untuk beli makan langsung jadi bisa melalui apk ini mana tidak ribet lagi dan jg potongan harga ny wow bngttttt pokoknya makasi ya sudah ciptain grab,"['apk', 'ini', 'tuh', 'membantu', 'bngt', 'semisal', 'kalian', 'lagi', 'mager', 'buat', 'beli', 'makan', 'langsung', 'jadi', 'bisa', 'melalui', 'apk', 'ini', 'mana', 'ga', 'ribet', 'lagi', 'dan', 'jg', 'potongan', 'harga', 'ny', 'wow', 'bngttttt', 'pokoknya', 'makasi', 'ya', 'udh', 'ciptain', 'grab']",negatif,positif,positif
Pengguna Google,5,"jarang² sih pesan di grab tapi kalau pas cape aja atau ada kesibukan baru pesan , alhamdulillah lancar aja sih gak merasa di rugikan",jarang² sih pesan di grab tapi kalau pas cape aja atau ada kesibukan baru pesan alhamdulillah lancar aja sih tidak merasa di rugikan,"['jarang²', 'sih', 'pesan', 'di', 'grab', 'tapi', 'kalau', 'pas', 'cape', 'aja', 'atau', 'ada', 'kesibukan', 'baru', 'pesan', 'alhamdulillah', 'lancar', 'aja', 'sih', 'gak', 'merasa', 'di', 'rugikan']",netral,positif,positif
Pengguna Google,5,sangat membantu saya dalam kondisi patah tulang.yg dontol ini,sangat membantu saya dalam kondisi patah tulangyg dontol ini,"['sangat', 'membantu', 'saya', 'dalam', 'kondisi', 'patah', 'tulangyg', 'dontol', 'ini']",netral,positif,positif
Pengguna Google,2,Kenapa layar navigasi grab selalu ketutupan iklan? kita sbg penumpang jd susah kl mau melihat posisi driver sdh sampai mana kl mau jemput kita.,kenapa layar navigasi grab selalu ketutupan iklan kita sbg penumpang jd susah kalau mau melihat posisi driver sudah sampai mana kalau mau jemput kita,"['kenapa', 'layar', 'navigasi', 'grab', 'selalu', 'ketutupan', 'iklan', 'kita', 'sbg', 'penumpang', 'jd', 'susah', 'kl', 'mau', 'melihat', 'posisi', 'driver', 'sdh', 'sampai', 'mana', 'kl', 'mau', 'jemput', 'kita']",negatif,negatif,negatif
Pengguna Google,5,layanan mantap,layanan mantap,"['layanan', 'mantap']",positif,positif,positif
Pengguna Google,2,"ni apk ganggu bgt, iklan trs smpe hp lemot.",ni apk ganggu sekali iklan terus smpe hp lemot,"['ni', 'apk', 'ganggu', 'bgt', 'iklan', 'trs', 'smpe', 'hp', 'lemot']",negatif,negatif,negatif
Pengguna Google,4,"daerah sini,drivernya agak lain, udah pesen grabcar minta di offline kan/dibatalkan, katanya biar gak kepotong admin,, giliran online minta ditambahin,, udah 3x begitu",daerah sinidrivernya agak lain udah pesen grabcar minta di offline kandibatalkan katanya biar tidak kepotong admin giliran online minta ditambahin udah x begitu,"['daerah', 'sinidrivernya', 'agak', 'lain', 'udah', 'pesen', 'grabcar', 'minta', 'di', 'offline', 'kandibatalkan', 'katanya', 'biar', 'gak', 'kepotong', 'admin', 'giliran', 'online', 'minta', 'ditambahin', 'udah', 'x', 'begitu']",netral,positif,positif
Pengguna Google,5,mudah dan cepat trimakasih,mudah dan cepat trimakasih,"['mudah', 'dan', 'cepat', 'trimakasih']",positif,positif,positif
Pengguna Google,5,ramah sangat membantu,ramah sangat membantu,"['ramah', 'sangat', 'membantu']",positif,positif,positif
Pengguna Google,3,"kadang drivernya tidak pakai seragam jadi tidak tau bahwa itu driver yang di pesan,kadang plat motornya beda dengan aplikasi,tidak membaca intruksi padahal sudah diketik di catatan lalu untuk apa ada sistem catatan bila tidak dibaca padahal itu untuk mempermudah pelanggan dan driver",kadang drivernya tidak pakai seragam jadi tidak tau bahwa itu driver yang di pesankadang plat motornya beda dengan aplikasitidak membaca intruksi padahal sudah diketik di catatan lalu untuk apa ada sistem catatan bila tidak dibaca padahal itu untuk mempermudah pelanggan dan driver,"['kadang', 'drivernya', 'tidak', 'pakai', 'seragam', 'jadi', 'tidak', 'tau', 'bahwa', 'itu', 'driver', 'yang', 'di', 'pesankadang', 'plat', 'motornya', 'beda', 'dengan', 'aplikasitidak', 'membaca', 'intruksi', 'padahal', 'sudah', 'diketik', 'di', 'catatan', 'lalu', 'untuk', 'apa', 'ada', 'sistem', 'catatan', 'bila', 'tidak', 'dibaca', 'padahal', 'itu', 'untuk', 'mempermudah', 'pelanggan', 'dan', 'driver']",netral,netral,netral
Pengguna Google,5,servis memuaskan,servis memuaskan,"['servis', 'memuaskan']",positif,positif,positif
Pengguna Google,1,oknum driver m4&erannnnn mending engga usahh ngojol dari pada nyusahinnn oranggg ngertii!!!!!!!!!,oknum driver merannnnn mending engga usahh ngojol dari pada nyusahinnn oranggg ngertii,"['oknum', 'driver', 'merannnnn', 'mending', 'engga', 'usahh', 'ngojol', 'dari', 'pada', 'nyusahinnn', 'oranggg', 'ngertii']",netral,negatif,negatif
Pengguna Google,5,"pertama nyoba, nice",pertama nyoba nice,"['pertama', 'nyoba', 'nice']",netral,positif,positif
Pengguna Google,5,harga terjangkau,harga terjangkau,"['harga', 'terjangkau']",positif,positif,positif
Pengguna Google,5,"grab bgst , disuruh verif ovo ga jelas, gagal terus , terus hapus akun ovo, saldonya ilang gitu ? bgzt",grab bgst disuruh verif ovo tidak jelas gagal terus terus hapus akun ovo saldonya ilang gitu bgzt,"['grab', 'bgst', 'disuruh', 'verif', 'ovo', 'ga', 'jelas', 'gagal', 'terus', 'terus', 'hapus', 'akun', 'ovo', 'saldonya', 'ilang', 'gitu', 'bgzt']",negatif,positif,positif
